YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,8,24,1,OO,6270,N765SK,ORD,ATL,915,1013,58,14,1027,117,110,91,606,1258,5,1212,1303,51,0,0,,0,0,48,3,0
2015,8,24,1,DL,1693,N995AT,ATL,ORD,955,955,0,16,1011,124,113,92,606,1043,5,1059,1048,-11,0,0,,,,,,
2015,8,24,1,DL,1694,N985AT,ORD,ATL,1010,1010,0,14,1024,118,107,88,606,1252,5,1308,1257,-11,0,0,,,,,,
2015,8,24,1,OO,5508,N116SY,ATL,ORD,1013,1005,-8,21,1026,125,118,94,606,1100,3,1118,1103,-15,0,0,,,,,,
2015,8,24,1,OO,5242,N139SY,ORD,ATL,1053,1049,-4,13,1102,124,107,89,606,1331,5,1357,1336,-21,0,0,,,,,,
2015,8,24,1,DL,812,N969DL,ATL,ORD,1055,1054,-1,15,1109,122,110,90,606,1139,5,1157,1144,-13,0,0,,,,,,
2015,8,24,1,DL,1245,N986AT,ORD,ATL,1125,1123,-2,13,1136,118,102,83,606,1359,6,1423,1405,-18,0,0,,,,,,
2015,8,24,1,MQ,3246,N1EAMQ,ATL,ORD,1140,1139,-1,10,1149,133,113,92,606,1221,11,1253,1232,-21,0,0,,,,,,
2015,8,24,1,NK,762,N530NK,ATL,ORD,1155,1151,-4,12,1203,124,108,88,606,1231,8,1259,1239,-20,0,0,,,,,,
2015,8,24,1,DL,672,N921DN,ATL,ORD,1205,1202,-3,22,1224,125,121,90,606,1254,9,1310,1303,-7,0,0,,,,,,
2015,8,24,1,DL,812,N969DL,ORD,ATL,1245,1400,75,16,1416,120,106,84,606,1640,6,1545,1646,61,0,0,,0,0,61,0,0
2015,8,24,1,F9,1276,N952FR,ATL,ORD,1255,1246,-9,16,1302,125,112,88,606,1330,8,1400,1338,-22,0,0,,,,,,
2015,8,24,1,OO,5644,N765SK,ATL,ORD,1338,1343,5,18,1401,126,125,88,606,1429,19,1444,1448,4,0,0,,,,,,
2015,8,24,1,NK,219,N530NK,ORD,ATL,1342,1341,-1,16,1357,120,107,85,606,1622,6,1642,1628,-14,0,0,,,,,,
2015,8,24,1,DL,1612,N996DL,ATL,ORD,1345,1342,-3,14,1356,125,106,87,606,1423,5,1450,1428,-22,0,0,,,,,,
2015,8,24,1,DL,672,N921DN,ORD,ATL,1350,1349,-1,22,1411,130,113,84,606,1635,7,1700,1642,-18,0,0,,,,,,
2015,8,24,1,UA,674,N849UA,ORD,ATL,1400,1415,15,14,1429,128,100,81,606,1650,5,1708,1655,-13,0,0,,,,,,
2015,8,24,1,OO,6488,N139SY,ATL,ORD,1432,1430,-2,15,1445,126,113,95,606,1520,3,1538,1523,-15,0,0,,,,,,
2015,8,24,1,F9,1275,N952FR,ORD,ATL,1445,1453,8,15,1508,125,107,85,606,1733,7,1750,1740,-10,0,0,,,,,,
2015,8,24,1,DL,392,N354NB,ATL,ORD,1450,1500,10,11,1511,133,107,87,606,1538,9,1603,1547,-16,0,0,,,,,,
2015,8,24,1,DL,1612,N996DL,ORD,ATL,1530,1528,-2,12,1540,124,99,82,606,1802,5,1834,1807,-27,0,0,,,,,,
2015,8,24,1,DL,1977,N925AT,ATL,ORD,1610,1609,-1,14,1623,134,111,88,606,1651,9,1724,1700,-24,0,0,,,,,,
2015,8,24,1,DL,1877,N354NB,ORD,ATL,1645,1641,-4,14,1655,125,105,83,606,1918,8,1950,1926,-24,0,0,,,,,,
2015,8,24,1,UA,1219,N14214,ATL,ORD,1710,1722,12,12,1734,132,112,93,606,1807,7,1822,1814,-8,0,0,,,,,,
2015,8,24,1,DL,1777,N980AT,ATL,ORD,1735,1734,-1,13,1747,135,115,92,606,1819,10,1850,1829,-21,0,0,,,,,,
2015,8,24,1,DL,1977,N925AT,ORD,ATL,1800,1758,-2,15,1813,128,105,83,606,2036,7,2108,2043,-25,0,0,,,,,,
2015,8,24,1,AA,2319,N483AA,ORD,ATL,1835,1828,-7,15,1843,129,108,82,606,2105,11,2144,2116,-28,0,0,,,,,,
2015,8,24,1,OO,6330,N136SY,ATL,ORD,1849,1844,-5,16,1900,125,112,92,606,1932,4,1954,1936,-18,0,0,,,,,,
2015,8,24,1,DL,2112,N973DL,ATL,ORD,1905,1900,-5,11,1911,132,104,87,606,1938,6,2017,1944,-33,0,0,,,,,,
2015,8,24,1,DL,1777,N980AT,ORD,ATL,1925,1918,-7,25,1943,123,112,82,606,2205,5,2228,2210,-18,0,0,,,,,,
2015,8,24,1,DL,2241,N3762Y,ATL,ORD,2050,2052,2,19,2111,130,111,83,606,2134,9,2200,2143,-17,0,0,,,,,,
2015,8,24,1,OO,5597,N130SY,ORD,ATL,2059,2100,1,20,2120,120,110,85,606,2345,5,2359,2350,-9,0,0,,,,,,
2015,8,24,1,DL,1812,N949AT,ATL,ORD,2155,2150,-5,14,2204,123,110,89,606,2233,7,2258,2240,-18,0,0,,,,,,
2015,8,24,1,NK,317,N512NK,ORD,ATL,2225,2231,6,16,2247,115,107,84,606,111,7,120,118,-2,0,0,,,,,,
2015,8,25,2,DL,977,N973DL,ORD,ATL,600,553,-7,14,607,112,103,83,606,830,6,852,836,-16,0,0,,,,,,
2015,8,25,2,OO,5536,N140SY,ORD,ATL,615,609,-6,12,621,124,106,89,606,850,5,919,855,-24,0,0,,,,,,
2015,8,25,2,DL,1477,N3762Y,ORD,ATL,700,655,-5,13,708,116,100,83,606,931,4,956,935,-21,0,0,,,,,,
2015,8,25,2,OO,5559,N130SY,ATL,ORD,700,658,-2,15,713,125,119,93,606,746,11,805,757,-8,0,0,,,,,,
2015,8,25,2,DL,2012,N993AT,ATL,ORD,725,723,-2,9,732,115,102,89,606,801,4,820,805,-15,0,0,,,,,,
2015,8,25,2,NK,460,N512NK,ATL,ORD,732,733,1,13,746,125,144,90,606,816,41,837,857,20,0,0,,19,0,1,0,0
2015,8,25,2,AA,1574,N483AA,ATL,ORD,800,800,0,15,815,133,116,91,606,846,10,913,856,-17,0,0,,,,,,
2015,8,25,2,DL,2412,N949AT,ORD,ATL,800,758,-2,17,815,122,106,82,606,1037,7,1102,1044,-18,0,0,,,,,,
2015,8,25,2,MQ,3309,N539MQ,ORD,ATL,810,810,0,8,818,120,96,82,606,1040,6,1110,1046,-24,0,0,,,,,,
2015,8,25,2,DL,2183,N906AT,ATL,ORD,855,908,13,15,923,119,108,89,606,952,4,954,956,2,0,0,,,,,,
2015,8,25,2,DL,2012,N993AT,ORD,ATL,900,856,-4,10,906,115,92,78,606,1124,4,1155,1128,-27,0,0,,,,,,
2015,8,25,2,DL,1693,N959AT,ATL,ORD,955,955,0,21,1016,124,118,92,606,1048,5,1059,1053,-6,0,0,,,,,,
2015,8,25,2,DL,1694,N995AT,ORD,ATL,1010,1002,-8,17,1019,118,106,85,606,1244,4,1308,1248,-20,0,0,,,,,,
2015,8,25,2,OO,5508,N140SY,ATL,ORD,1013,1010,-3,22,1032,125,127,93,606,1105,12,1118,1117,-1,0,0,,,,,,
2015,8,25,2,OO,5242,N114SY,ORD,ATL,1043,1041,-2,13,1054,124,105,87,606,1321,5,1347,1326,-21,0,0,,,,,,
2015,8,25,2,DL,812,N904DE,ATL,ORD,1055,1051,-4,16,1107,122,111,90,606,1137,5,1157,1142,-15,0,0,,,,,,
2015,8,25,2,DL,1245,N892AT,ORD,ATL,1125,1119,-6,15,1134,118,105,84,606,1358,6,1423,1404,-19,0,0,,,,,,
2015,8,25,2,MQ,3246,N539MQ,ATL,ORD,1140,1137,-3,12,1149,133,112,87,606,1216,13,1253,1229,-24,0,0,,,,,,
2015,8,25,2,NK,762,N532NK,ATL,ORD,1155,1144,-11,15,1159,124,112,91,606,1230,6,1259,1236,-23,0,0,,,,,,
2015,8,25,2,DL,672,N945DN,ATL,ORD,1205,1203,-2,17,1220,125,114,91,606,1251,6,1310,1257,-13,0,0,,,,,,
2015,8,25,2,DL,812,N904DE,ORD,ATL,1245,1240,-5,18,1258,120,106,81,606,1519,7,1545,1526,-19,0,0,,,,,,
2015,8,25,2,F9,1276,N923FR,ATL,ORD,1255,1246,-9,14,1300,125,141,84,606,1324,43,1400,1407,7,0,0,,,,,,
2015,8,25,2,NK,219,N532NK,ORD,ATL,1342,1338,-4,14,1352,120,104,84,606,1616,6,1642,1622,-20,0,0,,,,,,
2015,8,25,2,DL,1612,N967DL,ATL,ORD,1345,1346,1,13,1359,125,106,88,606,1427,5,1450,1432,-18,0,0,,,,,,
2015,8,25,2,DL,672,N945DN,ORD,ATL,1350,1347,-3,20,1407,130,106,80,606,1627,6,1700,1633,-27,0,0,,,,,,
2015,8,25,2,UA,674,N806UA,ORD,ATL,1400,1356,-4,25,1421,128,112,82,606,1643,5,1708,1648,-20,0,0,,,,,,
2015,8,25,2,OO,6231,N114SY,ATL,ORD,1424,1421,-3,15,1436,126,114,94,606,1510,5,1530,1515,-15,0,0,,,,,,
2015,8,25,2,F9,1275,N923FR,ORD,ATL,1445,1443,-2,13,1456,125,103,83,606,1719,7,1750,1726,-24,0,0,,,,,,
2015,8,25,2,DL,392,N361NB,ATL,ORD,1450,1445,-5,15,1500,133,113,93,606,1533,5,1603,1538,-25,0,0,,,,,,
2015,8,25,2,DL,1612,N967DL,ORD,ATL,1530,1525,-5,15,1540,124,104,83,606,1803,6,1834,1809,-25,0,0,,,,,,
2015,8,25,2,DL,1977,N957AT,ATL,ORD,1610,1609,-1,10,1619,134,103,87,606,1646,6,1724,1652,-32,0,0,,,,,,
2015,8,25,2,DL,1877,N361NB,ORD,ATL,1645,1640,-5,14,1654,125,104,84,606,1918,6,1950,1924,-26,0,0,,,,,,
2015,8,25,2,UA,1219,N14219,ATL,ORD,1710,1709,-1,11,1720,132,111,93,606,1753,7,1822,1800,-22,0,0,,,,,,
2015,8,25,2,DL,1777,N980AT,ATL,ORD,1735,1736,1,17,1753,135,110,88,606,1821,5,1850,1826,-24,0,0,,,,,,
2015,8,25,2,OO,6229,N765SK,ORD,ATL,1744,1751,7,20,1811,121,116,84,606,2035,12,2045,2047,2,0,0,,,,,,
2015,8,25,2,DL,1977,N957AT,ORD,ATL,1800,1755,-5,18,1813,128,107,83,606,2036,6,2108,2042,-26,0,0,,,,,,
2015,8,25,2,AA,2319,N200AA,ORD,ATL,1835,1831,-4,17,1848,129,106,83,606,2111,6,2144,2117,-27,0,0,,,,,,
2015,8,25,2,OO,6330,N134SY,ATL,ORD,1849,1843,-6,18,1901,125,117,93,606,1934,6,1954,1940,-14,0,0,,,,,,
2015,8,25,2,DL,2112,N936DL,ATL,ORD,1905,1909,4,20,1929,132,116,90,606,1959,6,2017,2005,-12,0,0,,,,,,
2015,8,25,2,DL,1777,N980AT,ORD,ATL,1925,1918,-7,19,1937,123,109,82,606,2159,8,2228,2207,-21,0,0,,,,,,
2015,8,25,2,DL,2241,N3741S,ATL,ORD,2050,2048,-2,17,2105,130,111,83,606,2128,11,2200,2139,-21,0,0,,,,,,
2015,8,25,2,OO,5597,N117SY,ORD,ATL,2059,2146,47,13,2159,120,105,86,606,25,6,2359,31,32,0,0,,0,0,32,0,0
2015,8,25,2,OO,6296,N765SK,ATL,ORD,2123,2120,-3,19,2139,122,116,84,606,2203,13,2225,2216,-9,0,0,,,,,,
2015,8,25,2,DL,1812,N988AT,ATL,ORD,2155,2149,-6,15,2204,123,108,86,606,2230,7,2258,2237,-21,0,0,,,,,,
2015,8,25,2,NK,317,N517NK,ORD,ATL,2225,2314,49,11,2325,115,105,80,606,145,14,120,159,39,0,0,,0,0,0,39,0
2015,8,26,3,DL,977,N936DL,ORD,ATL,600,556,-4,14,610,112,104,83,606,833,7,852,840,-12,0,0,,,,,,
2015,8,26,3,OO,5536,N138SY,ORD,ATL,625,621,-4,16,637,124,105,85,606,902,4,929,906,-23,0,0,,,,,,
2015,8,26,3,DL,1477,N3741S,ORD,ATL,700,657,-3,16,713,116,107,82,606,935,9,956,944,-12,0,0,,,,,,
2015,8,26,3,OO,5559,N117SY,ATL,ORD,700,657,-3,18,715,125,118,95,606,750,5,805,755,-10,0,0,,,,,,
2015,8,26,3,DL,2012,N967AT,ATL,ORD,725,724,-1,9,733,115,103,88,606,801,6,820,807,-13,0,0,,,,,,
2015,8,26,3,NK,460,N517NK,ATL,ORD,732,743,11,11,754,125,107,86,606,820,10,837,830,-7,0,0,,,,,,
2015,8,26,3,AA,1574,N4XVAA,ATL,ORD,800,756,-4,15,811,133,124,88,606,839,21,913,900,-13,0,0,,,,,,
2015,8,26,3,DL,2412,N988AT,ORD,ATL,800,755,-5,11,806,122,97,81,606,1027,5,1102,1032,-30,0,0,,,,,,
2015,8,26,3,MQ,3309,N524MQ,ORD,ATL,810,801,-9,28,829,120,119,83,606,1052,8,1110,1100,-10,0,0,,,,,,
2015,8,26,3,OO,4971,N106SY,ORD,ATL,815,812,-3,9,821,121,101,86,606,1047,6,1116,1053,-23,0,0,,,,,,
2015,8,26,3,DL,2183,N951AT,ATL,ORD,855,914,19,17,931,119,112,90,606,1001,5,954,1006,12,0,0,,,,,,
2015,8,26,3,DL,2012,N967AT,ORD,ATL,900,902,2,14,916,115,99,79,606,1135,6,1155,1141,-14,0,0,,,,,,
2015,8,26,3,DL,1693,N998AT,ATL,ORD,955,1028,33,11,1039,124,104,88,606,1107,5,1059,1112,13,0,0,,,,,,
2015,8,26,3,DL,1694,N607AT,ORD,ATL,1010,1005,-5,14,1019,118,105,80,606,1239,11,1308,1250,-18,0,0,,,,,,
2015,8,26,3,OO,5508,N138SY,ATL,ORD,1013,1012,-1,17,1029,125,113,93,606,1102,3,1118,1105,-13,0,0,,,,,,
2015,8,26,3,OO,5242,N139SY,ORD,ATL,1040,1037,-3,16,1053,124,111,85,606,1318,10,1344,1328,-16,0,0,,,,,,
2015,8,26,3,DL,812,N975DL,ATL,ORD,1055,1054,-1,15,1109,122,105,85,606,1134,5,1157,1139,-18,0,0,,,,,,
2015,8,26,3,DL,1245,N958AT,ORD,ATL,1125,1121,-4,10,1131,118,104,83,606,1354,11,1423,1405,-18,0,0,,,,,,
2015,8,26,3,MQ,3246,N524MQ,ATL,ORD,1140,1130,-10,16,1146,133,120,93,606,1219,11,1253,1230,-23,0,0,,,,,,
2015,8,26,3,OO,5644,N106SY,ATL,ORD,1154,1150,-4,8,1158,125,110,95,606,1233,7,1259,1240,-19,0,0,,,,,,
2015,8,26,3,NK,762,N505NK,ATL,ORD,1155,1155,0,11,1206,124,108,88,606,1234,9,1259,1243,-16,0,0,,,,,,
2015,8,26,3,DL,672,N911DA,ATL,ORD,1205,1203,-2,16,1219,125,110,88,606,1247,6,1310,1253,-17,0,0,,,,,,
2015,8,26,3,DL,812,N975DL,ORD,ATL,1245,1239,-6,23,1302,120,111,79,606,1521,9,1545,1530,-15,0,0,,,,,,
2015,8,26,3,F9,1276,N931FR,ATL,ORD,1255,1248,-7,14,1302,125,136,90,606,1332,32,1400,1404,4,0,0,,,,,,
2015,8,26,3,NK,219,N505NK,ORD,ATL,1342,1335,-7,13,1348,120,102,80,606,1608,9,1642,1617,-25,0,0,,,,,,
2015,8,26,3,DL,1612,N924DL,ATL,ORD,1345,1344,-1,9,1353,125,104,88,606,1421,7,1450,1428,-22,0,0,,,,,,
2015,8,26,3,DL,672,N911DA,ORD,ATL,1350,1346,-4,18,1404,130,104,80,606,1624,6,1700,1630,-30,0,0,,,,,,
2015,8,26,3,UA,674,N826UA,ORD,ATL,1400,1355,-5,33,1428,128,119,80,606,1648,6,1708,1654,-14,0,0,,,,,,
2015,8,26,3,F9,1275,N931FR,ORD,ATL,1445,1435,-10,11,1446,125,103,81,606,1707,11,1750,1718,-32,0,0,,,,,,
2015,8,26,3,DL,392,N335NB,ATL,ORD,1450,1448,-2,9,1457,133,102,87,606,1524,6,1603,1530,-33,0,0,,,,,,
2015,8,26,3,OO,6488,N139SY,ATL,ORD,1453,1452,-1,11,1503,126,110,92,606,1535,7,1559,1542,-17,0,0,,,,,,
2015,8,26,3,DL,1612,N924DL,ORD,ATL,1530,1525,-5,12,1537,124,101,82,606,1759,7,1834,1806,-28,0,0,,,,,,
2015,8,26,3,DL,1977,N974AT,ATL,ORD,1610,1615,5,8,1623,134,103,89,606,1652,6,1724,1658,-26,0,0,,,,,,
2015,8,26,3,DL,1877,N335NB,ORD,ATL,1645,1642,-3,11,1653,125,104,81,606,1914,12,1950,1926,-24,0,0,,,,,,
2015,8,26,3,UA,1219,N76269,ATL,ORD,1710,1710,0,12,1722,132,112,90,606,1752,10,1822,1802,-20,0,0,,,,,,
2015,8,26,3,DL,1777,N924AT,ATL,ORD,1735,1732,-3,7,1739,135,104,91,606,1810,6,1850,1816,-34,0,0,,,,,,
2015,8,26,3,OO,6229,N138SY,ORD,ATL,1740,1743,3,20,1803,124,111,79,606,2022,12,2044,2034,-10,0,0,,,,,,
2015,8,26,3,DL,1977,N974AT,ORD,ATL,1800,1756,-4,20,1816,128,108,79,606,2035,9,2108,2044,-24,0,0,,,,,,
2015,8,26,3,AA,2319,N493AA,ORD,ATL,1835,1832,-3,17,1849,129,105,79,606,2108,9,2144,2117,-27,0,0,,,,,,
2015,8,26,3,OO,6330,N143SY,ATL,ORD,1849,1844,-5,12,1856,125,105,90,606,1926,3,1954,1929,-25,0,0,,,,,,
2015,8,26,3,DL,2112,N940DN,ATL,ORD,1905,1902,-3,10,1912,133,109,89,606,1941,10,2018,1951,-27,0,0,,,,,,
2015,8,26,3,DL,1777,N924AT,ORD,ATL,1925,1923,-2,15,1938,123,105,80,606,2158,10,2228,2208,-20,0,0,,,,,,
2015,8,26,3,DL,2241,N3733Z,ATL,ORD,2050,2046,-4,14,2100,130,111,85,606,2125,12,2200,2137,-23,0,0,,,,,,
2015,8,26,3,OO,5597,N746SK,ORD,ATL,2052,2048,-4,18,2106,118,107,81,606,2327,8,2350,2335,-15,0,0,,,,,,
2015,8,26,3,DL,1812,N974AT,ATL,ORD,2155,2157,2,9,2206,123,102,85,606,2231,8,2258,2239,-19,0,0,,,,,,
2015,8,26,3,NK,317,N530NK,ORD,ATL,2225,2216,-9,9,2225,115,99,77,606,42,13,120,55,-25,0,0,,,,,,
2015,8,27,4,DL,977,N3733Z,ORD,ATL,600,558,-2,17,615,111,106,80,606,835,9,851,844,-7,0,0,,,,,,
2015,8,27,4,OO,5536,N107SY,ORD,ATL,615,610,-5,17,627,124,117,89,606,856,11,919,907,-12,0,0,,,,,,
2015,8,27,4,DL,1477,N940DN,ORD,ATL,700,700,0,18,718,117,106,81,606,939,7,957,946,-11,0,0,,,,,,
2015,8,27,4,OO,5559,N138SY,ATL,ORD,700,718,18,10,728,125,110,94,606,802,6,805,808,3,0,0,,,,,,
2015,8,27,4,DL,2012,N928AT,ATL,ORD,725,725,0,11,736,115,105,88,606,804,6,820,810,-10,0,0,,,,,,
2015,8,27,4,NK,460,N530NK,ATL,ORD,732,738,6,11,749,125,111,91,606,820,9,837,829,-8,0,0,,,,,,
2015,8,27,4,AA,1574,N4XCAA,ATL,ORD,800,758,-2,16,814,133,116,90,606,844,10,913,854,-19,0,0,,,,,,
2015,8,27,4,DL,2412,N974AT,ORD,ATL,800,800,0,15,815,122,106,81,606,1036,10,1102,1046,-16,0,0,,,,,,
2015,8,27,4,MQ,3309,N542MQ,ORD,ATL,810,809,-1,15,824,120,103,81,606,1045,7,1110,1052,-18,0,0,,,,,,
2015,8,27,4,DL,2183,N965AT,ATL,ORD,855,905,10,14,919,119,108,90,606,949,4,954,953,-1,0,0,,,,,,
2015,8,27,4,DL,2012,N928AT,ORD,ATL,900,855,-5,13,908,115,100,81,606,1129,6,1155,1135,-20,0,0,,,,,,
2015,8,27,4,OO,6270,N719SK,ORD,ATL,915,911,-4,31,942,117,120,82,606,1204,7,1212,1211,-1,0,0,,,,,,
2015,8,27,4,DL,1693,N926AT,ATL,ORD,955,950,-5,19,1009,124,112,88,606,1037,5,1059,1042,-17,0,0,,,,,,
2015,8,27,4,DL,1694,N981AT,ORD,ATL,1010,959,-11,14,1013,118,102,83,606,1236,5,1308,1241,-27,0,0,,,,,,
2015,8,27,4,OO,5508,N107SY,ATL,ORD,1013,1012,-1,18,1030,125,119,95,606,1105,6,1118,1111,-7,0,0,,,,,,
2015,8,27,4,OO,5242,N128SY,ORD,ATL,1053,1047,-6,14,1101,124,103,83,606,1324,6,1357,1330,-27,0,0,,,,,,
2015,8,27,4,DL,812,N934DL,ATL,ORD,1055,1053,-2,15,1108,122,113,89,606,1137,9,1157,1146,-11,0,0,,,,,,
2015,8,27,4,DL,1245,N951AT,ORD,ATL,1125,1127,2,10,1137,118,105,84,606,1401,11,1423,1412,-11,0,0,,,,,,
2015,8,27,4,MQ,3246,N542MQ,ATL,ORD,1140,1131,-9,11,1142,133,116,90,606,1212,15,1253,1227,-26,0,0,,,,,,
2015,8,27,4,NK,762,N534NK,ATL,ORD,1155,1210,15,16,1226,124,113,89,606,1255,8,1259,1303,4,0,0,,,,,,
2015,8,27,4,DL,672,N935DN,ATL,ORD,1205,1211,6,13,1224,125,110,89,606,1253,8,1310,1301,-9,0,0,,,,,,
2015,8,27,4,DL,812,N934DL,ORD,ATL,1245,1242,-3,26,1308,120,112,77,606,1525,9,1545,1534,-11,0,0,,,,,,
2015,8,27,4,F9,1276,N949FR,ATL,ORD,1255,1250,-5,13,1303,125,110,90,606,1333,7,1400,1340,-20,0,0,,,,,,
2015,8,27,4,OO,5644,N719SK,ATL,ORD,1338,1334,-4,14,1348,126,113,93,606,1421,6,1444,1427,-17,0,0,,,,,,
2015,8,27,4,NK,219,N534NK,ORD,ATL,1342,1400,18,22,1422,120,109,77,606,1639,10,1642,1649,7,0,0,,,,,,
2015,8,27,4,DL,1612,N905DL,ATL,ORD,1345,1411,26,10,1421,125,109,91,606,1452,8,1450,1500,10,0,0,,,,,,
2015,8,27,4,DL,672,N935DN,ORD,ATL,1350,1351,1,18,1409,130,103,77,606,1626,8,1700,1634,-26,0,0,,,,,,
2015,8,27,4,UA,674,N434UA,ORD,ATL,1400,1354,-6,18,1412,128,102,77,606,1629,7,1708,1636,-32,0,0,,,,,,
2015,8,27,4,OO,6488,N128SY,ATL,ORD,1432,1426,-6,8,1434,126,117,99,606,1513,10,1538,1523,-15,0,0,,,,,,
2015,8,27,4,F9,1275,N949FR,ORD,ATL,1445,1439,-6,18,1457,125,107,80,606,1717,9,1750,1726,-24,0,0,,,,,,
2015,8,27,4,DL,392,N301NB,ATL,ORD,1450,1449,-1,6,1455,133,104,92,606,1527,6,1603,1533,-30,0,0,,,,,,
2015,8,27,4,DL,1612,N905DL,ORD,ATL,1530,1543,13,15,1558,124,100,78,606,1816,7,1834,1823,-11,0,0,,,,,,
2015,8,27,4,DL,1977,N966DL,ATL,ORD,1610,1619,9,14,1633,134,113,93,606,1706,6,1724,1712,-12,0,0,,,,,,
2015,8,27,4,DL,1877,N301NB,ORD,ATL,1645,1644,-1,19,1703,125,104,78,606,1921,7,1950,1928,-22,0,0,,,,,,
2015,8,27,4,UA,1219,N73283,ATL,ORD,1710,1711,1,9,1720,132,120,96,606,1756,15,1822,1811,-11,0,0,,,,,,
2015,8,27,4,DL,1777,N919AT,ATL,ORD,1735,1742,7,14,1756,135,128,103,606,1839,11,1850,1850,0,0,0,,,,,,
2015,8,27,4,DL,1977,N966DL,ORD,ATL,1800,1756,-4,18,1814,128,106,80,606,2034,8,2108,2042,-26,0,0,,,,,,
2015,8,27,4,AA,2319,N564AA,ORD,ATL,1835,1828,-7,23,1851,129,111,80,606,2111,8,2144,2119,-25,0,0,,,,,,
2015,8,27,4,OO,6330,N118SY,ATL,ORD,1849,1841,-8,17,1858,125,122,99,606,1937,6,1954,1943,-11,0,0,,,,,,
2015,8,27,4,DL,2112,N918DH,ATL,ORD,1905,1902,-3,11,1913,133,116,100,606,1953,5,2018,1958,-20,0,0,,,,,,
2015,8,27,4,DL,1777,N919AT,ORD,ATL,1925,1942,17,15,1957,123,104,79,606,2216,10,2228,2226,-2,0,0,,,,,,
2015,8,27,4,DL,2241,N381DN,ATL,ORD,2050,2111,21,23,2134,130,116,89,606,2203,4,2200,2207,7,0,0,,,,,,
2015,8,27,4,OO,5597,N145SY,ORD,ATL,2059,2055,-4,15,2110,120,109,85,606,2335,9,2359,2344,-15,0,0,,,,,,
2015,8,27,4,DL,1812,N963AT,ATL,ORD,2155,2152,-3,9,2201,123,114,92,606,2233,13,2258,2246,-12,0,0,,,,,,
2015,8,27,4,NK,317,N506NK,ORD,ATL,2225,2222,-3,20,2242,115,104,76,606,58,8,120,106,-14,0,0,,,,,,
2015,8,28,5,DL,977,N918DH,ORD,ATL,600,556,-4,17,613,111,114,89,606,842,8,851,850,-1,0,0,,,,,,
2015,8,28,5,OO,5536,N141SY,ORD,ATL,615,635,20,15,650,124,109,86,606,916,8,919,924,5,0,0,,,,,,
2015,8,28,5,DL,1477,N381DN,ORD,ATL,700,656,-4,15,711,116,100,80,606,931,5,956,936,-20,0,0,,,,,,
2015,8,28,5,OO,5559,N145SY,ATL,ORD,700,658,-2,16,714,125,121,94,606,748,11,805,759,-6,0,0,,,,,,
2015,8,28,5,DL,2012,N982AT,ATL,ORD,725,723,-2,13,736,115,116,93,606,809,10,820,819,-1,0,0,,,,,,
2015,8,28,5,NK,460,N506NK,ATL,ORD,732,737,5,14,751,125,116,91,606,822,11,837,833,-4,0,0,,,,,,
2015,8,28,5,AA,1574,N564AA,ATL,ORD,800,801,1,12,813,133,122,89,606,842,21,913,903,-10,0,0,,,,,,
2015,8,28,5,DL,2412,N963AT,ORD,ATL,800,758,-2,17,815,122,105,82,606,1037,6,1102,1043,-19,0,0,,,,,,
2015,8,28,5,MQ,3309,N504MQ,ORD,ATL,810,809,-1,19,828,120,112,83,606,1051,10,1110,1101,-9,0,0,,,,,,
2015,8,28,5,DL,2183,N942AT,ATL,ORD,855,850,-5,16,906,119,114,90,606,936,8,954,944,-10,0,0,,,,,,
2015,8,28,5,DL,2012,N982AT,ORD,ATL,900,857,-3,14,911,115,104,84,606,1135,6,1155,1141,-14,0,0,,,,,,
2015,8,28,5,OO,6270,N785SK,ORD,ATL,915,912,-3,18,930,117,111,86,606,1156,7,1212,1203,-9,0,0,,,,,,
2015,8,28,5,DL,1693,N938AT,ATL,ORD,955,954,-1,23,1017,124,120,92,606,1049,5,1059,1054,-5,0,0,,,,,,
2015,8,28,5,DL,1694,N958AT,ORD,ATL,1010,1003,-7,13,1016,118,108,89,606,1245,6,1308,1251,-17,0,0,,,,,,
2015,8,28,5,OO,5508,N141SY,ATL,ORD,1013,1007,-6,23,1030,125,125,98,606,1108,4,1118,1112,-6,0,0,,,,,,
2015,8,28,5,OO,5242,N131SY,ORD,ATL,1053,1053,0,13,1106,124,110,89,606,1335,8,1357,1343,-14,0,0,,,,,,
2015,8,28,5,DL,812,N984DL,ATL,ORD,1055,1053,-2,12,1105,122,108,89,606,1134,7,1157,1141,-16,0,0,,,,,,
2015,8,28,5,DL,1245,N972AT,ORD,ATL,1125,1117,-8,13,1130,118,111,86,606,1356,12,1423,1408,-15,0,0,,,,,,
2015,8,28,5,MQ,3246,N504MQ,ATL,ORD,1140,1137,-3,13,1150,133,112,91,606,1221,8,1253,1229,-24,0,0,,,,,,
